STN,DATE,HR,TEMP AT SENSOR (C),TDG%,SPILL (KCFS),TOTAL FLOW (KCFS),FB ELEV (FT),TW ELEV (FT),Station,FileMonth,DateTime,Date
WEL,2024-01-09,20,6.2,97.5,0,85,780.4,709.6,WEL,Jan2024,2024-01-09T20:00:00Z,2024-01-09
WEL,2024-01-09,21,6.2,97.5,0,85.9,780.3,709.7,WEL,Jan2024,2024-01-09T21:00:00Z,2024-01-09
WEL,2024-01-09,22,6.2,97.7,0,79.6,780.2,709.5,WEL,Jan2024,2024-01-09T22:00:00Z,2024-01-09
WEL,2024-01-09,23,6.1,97.7,0,72,780,709.3,WEL,Jan2024,2024-01-09T23:00:00Z,2024-01-09
WEL,2024-01-09,24,6.1,97.7,0,73.8,779.7,709.3,WEL,Jan2024,2024-01-10T00:00:00Z,2024-01-10
WEL,2024-01-10,1,6.1,97.7,0,88.3,779.5,710.1,WEL,Jan2024,2024-01-10T01:00:00Z,2024-01-10
WEL,2024-01-10,2,6.1,97.7,0,87.4,779.1,710.6,WEL,Jan2024,2024-01-10T02:00:00Z,2024-01-10
WEL,2024-01-10,3,6,97.8,0,63.3,778.9,709.1,WEL,Jan2024,2024-01-10T03:00:00Z,2024-01-10
WEL,2024-01-10,4,6,97.8,0,69.4,778.3,709.7,WEL,Jan2024,2024-01-10T04:00:00Z,2024-01-10
WEL,2024-01-10,5,6,97.7,0,68.4,778.7,709.3,WEL,Jan2024,2024-01-10T05:00:00Z,2024-01-10
WEL,2024-01-10,6,6,97.7,0,58.8,778.1,708.6,WEL,Jan2024,2024-01-10T06:00:00Z,2024-01-10
WEL,2024-01-10,7,6,97.7,0,94,777.7,711.2,WEL,Jan2024,2024-01-10T07:00:00Z,2024-01-10
WEL,2024-01-10,8,6,97.5,0,91.9,778.2,710.8,WEL,Jan2024,2024-01-10T08:00:00Z,2024-01-10
WEL,2024-01-10,9,6,97.4,0,70.2,778.2,708.6,WEL,Jan2024,2024-01-10T09:00:00Z,2024-01-10
WEL,2024-01-10,10,6,97.4,0,58,778.3,707.8,WEL,Jan2024,2024-01-10T10:00:00Z,2024-01-10
WEL,2024-01-10,11,6,97.5,0,54.7,778,707.6,WEL,Jan2024,2024-01-10T11:00:00Z,2024-01-10
WEL,2024-01-10,12,6,97.5,0,43.2,778.2,706.7,WEL,Jan2024,2024-01-10T12:00:00Z,2024-01-10
WEL,2024-01-10,13,6,97.5,0,42.3,778.1,706.2,WEL,Jan2024,2024-01-10T13:00:00Z,2024-01-10
WEL,2024-01-10,14,6,97.7,0,34,778.1,706,WEL,Jan2024,2024-01-10T14:00:00Z,2024-01-10
WEL,2024-01-10,15,6,97.5,0,34.2,777.9,706.1,WEL,Jan2024,2024-01-10T15:00:00Z,2024-01-10
WEL,2024-01-10,16,6,97.4,0,36.5,778,706.3,WEL,Jan2024,2024-01-10T16:00:00Z,2024-01-10
WEL,2024-01-10,17,6,97.2,0,31,778.2,705.6,WEL,Jan2024,2024-01-10T17:00:00Z,2024-01-10
WEL,2024-01-10,18,6,97,0,28.3,778.8,704.9,WEL,Jan2024,2024-01-10T18:00:00Z,2024-01-10
WEL,2024-01-10,19,6,97,0,26.4,779.1,705,WEL,Jan2024,2024-01-10T19:00:00Z,2024-01-10
WEL,2024-01-10,20,6,96.9,0,22.3,780,704.7,WEL,Jan2024,2024-01-10T20:00:00Z,2024-01-10
WEL,2024-01-10,21,6,96.9,0,22.2,780.2,704.5,WEL,Jan2024,2024-01-10T21:00:00Z,2024-01-10
WEL,2024-01-10,22,6,96.9,0,33.5,780.8,705.1,WEL,Jan2024,2024-01-10T22:00:00Z,2024-01-10
WEL,2024-01-10,23,6,96.9,27.8,71.1,780.5,708.6,WEL,Jan2024,2024-01-10T23:00:00Z,2024-01-10
WEL,2024-01-10,24,6,96.9,29.9,81.5,780.8,709,WEL,Jan2024,2024-01-11T00:00:00Z,2024-01-11
WEL,2024-01-11,1,6,96.9,20.6,77.5,780.6,707.8,WEL,Jan2024,2024-01-11T01:00:00Z,2024-01-11
WEL,2024-01-11,2,5.9,96.8,0,56.5,780.1,707.9,WEL,Jan2024,2024-01-11T02:00:00Z,2024-01-11
WEL,2024-01-11,3,5.9,96.8,0,57.8,779.9,708.2,WEL,Jan2024,2024-01-11T03:00:00Z,2024-01-11
WEL,2024-01-11,4,5.9,96.9,0,38.9,780,706.9,WEL,Jan2024,2024-01-11T04:00:00Z,2024-01-11
WEL,2024-01-11,5,5.9,97,0,32.6,779.7,706.3,WEL,Jan2024,2024-01-11T05:00:00Z,2024-01-11
WEL,2024-01-11,6,5.9,97,0,34,780.1,707.1,WEL,Jan2024,2024-01-11T06:00:00Z,2024-01-11
WEL,2024-01-11,7,5.9,96.9,0,41.8,779.7,707.8,WEL,Jan2024,2024-01-11T07:00:00Z,2024-01-11
WEL,2024-01-11,8,5.9,96.9,0,43.3,780.1,707.1,WEL,Jan2024,2024-01-11T08:00:00Z,2024-01-11
WEL,2024-01-11,9,5.9,96.8,0,58.1,779.8,707.3,WEL,Jan2024,2024-01-11T09:00:00Z,2024-01-11
WEL,2024-01-11,10,2.4,,0,44,780.1,706.9,WEL,Jan2024,2024-01-11T10:00:00Z,2024-01-11
WEL,2024-01-11,11,5.9,96.8,0,41,780,706.7,WEL,Jan2024,2024-01-11T11:00:00Z,2024-01-11
WEL,2024-01-11,12,5.9,96.8,5.1,27.4,780.6,707.1,WEL,Jan2024,2024-01-11T12:00:00Z,2024-01-11
WEL,2024-01-11,13,5.9,96.8,13,68.9,780.6,708.3,WEL,Jan2024,2024-01-11T13:00:00Z,2024-01-11
WEL,2024-01-11,14,5.9,96.6,11.3,71.3,780.7,709.2,WEL,Jan2024,2024-01-11T14:00:00Z,2024-01-11
WEL,2024-01-11,15,5.8,96.6,9.6,62.7,780.6,708,WEL,Jan2024,2024-01-11T15:00:00Z,2024-01-11
WEL,2024-01-11,16,5.8,96.5,5.2,73.7,780.4,709,WEL,Jan2024,2024-01-11T16:00:00Z,2024-01-11
WEL,2024-01-11,17,5.7,96.4,0,89.2,780.2,710.9,WEL,Jan2024,2024-01-11T17:00:00Z,2024-01-11
WEL,2024-01-11,18,5.7,96.2,0,89.9,780.3,710.3,WEL,Jan2024,2024-01-11T18:00:00Z,2024-01-11
WEL,2024-01-11,19,5.7,96.1,0,86.8,780.1,709.8,WEL,Jan2024,2024-01-11T19:00:00Z,2024-01-11
WEL,2024-01-11,20,5.6,96,0,79.1,780.3,708.9,WEL,Jan2024,2024-01-11T20:00:00Z,2024-01-11
WEL,2024-01-11,21,5.6,95.7,0,77.2,780.3,709,WEL,Jan2024,2024-01-11T21:00:00Z,2024-01-11
WEL,2024-01-11,22,5.5,95.7,0,72.3,780.5,708.2,WEL,Jan2024,2024-01-11T22:00:00Z,2024-01-11
WEL,2024-01-11,23,5.4,95.4,0,63.4,780.7,707.8,WEL,Jan2024,2024-01-11T23:00:00Z,2024-01-11
WEL,2024-01-11,24,5.4,95.2,0,64.4,780.9,708,WEL,Jan2024,2024-01-12T00:00:00Z,2024-01-12
WEL,2024-01-12,1,5.4,95.2,0,67.7,780.8,708.6,WEL,Jan2024,2024-01-12T01:00:00Z,2024-01-12
WEL,2024-01-12,2,5.3,95.1,0,68,780.8,708.6,WEL,Jan2024,2024-01-12T02:00:00Z,2024-01-12
WEL,2024-01-12,3,5.3,94.8,12,58.9,780.6,707.6,WEL,Jan2024,2024-01-12T03:00:00Z,2024-01-12
WEL,2024-01-12,4,5.2,94.7,0.6,53.8,780.4,708.6,WEL,Jan2024,2024-01-12T04:00:00Z,2024-01-12
WEL,2024-01-12,5,5.2,94.5,0,75,779.9,709.7,WEL,Jan2024,2024-01-12T05:00:00Z,2024-01-12
WEL,2024-01-12,6,5.2,94.3,0,81.1,780,710.1,WEL,Jan2024,2024-01-12T06:00:00Z,2024-01-12
WEL,2024-01-12,7,5.1,94.3,0,67.9,779.6,709.2,WEL,Jan2024,2024-01-12T07:00:00Z,2024-01-12
WEL,2024-01-12,8,5.1,94.2,0,78,779.8,709.8,WEL,Jan2024,2024-01-12T08:00:00Z,2024-01-12
WEL,2024-01-12,9,5,94,0,76.6,779.6,709.6,WEL,Jan2024,2024-01-12T09:00:00Z,2024-01-12
WEL,2024-01-12,10,5,94,0,78.9,779.5,709.4,WEL,Jan2024,2024-01-12T10:00:00Z,2024-01-12
WEL,2024-01-12,11,5,94,0,75.8,779.5,709.3,WEL,Jan2024,2024-01-12T11:00:00Z,2024-01-12
WEL,2024-01-12,12,5,94,0,56.2,779.4,707.9,WEL,Jan2024,2024-01-12T12:00:00Z,2024-01-12
WEL,2024-01-12,13,4.9,94,0,56.9,779.4,708.1,WEL,Jan2024,2024-01-12T13:00:00Z,2024-01-12
WEL,2024-01-12,14,4.9,94.2,0,81.5,779.1,710,WEL,Jan2024,2024-01-12T14:00:00Z,2024-01-12
WEL,2024-01-12,15,4.9,94,0,84.6,779.7,710,WEL,Jan2024,2024-01-12T15:00:00Z,2024-01-12
WEL,2024-01-12,16,4.8,93.9,0,64.9,779.9,709,WEL,Jan2024,2024-01-12T16:00:00Z,2024-01-12
WEL,2024-01-12,17,4.8,93.8,0,87.7,780,712.2,WEL,Jan2024,2024-01-12T17:00:00Z,2024-01-12
WEL,2024-01-12,18,4.7,93.5,0,108.4,780.7,712.2,WEL,Jan2024,2024-01-12T18:00:00Z,2024-01-12
WEL,2024-01-12,19,4.7,93.5,0,115,780.6,712.3,WEL,Jan2024,2024-01-12T19:00:00Z,2024-01-12
WEL,2024-01-12,20,4.8,93.4,8.7,135.1,780.5,714.1,WEL,Jan2024,2024-01-12T20:00:00Z,2024-01-12
WEL,2024-01-12,21,4.8,93.4,13.1,149.1,780.8,714.6,WEL,Jan2024,2024-01-12T21:00:00Z,2024-01-12
WEL,2024-01-12,22,4.8,93.4,8.6,143.2,780.7,714.4,WEL,Jan2024,2024-01-12T22:00:00Z,2024-01-12
WEL,2024-01-12,23,4.8,93.3,1,130.4,780.8,713.6,WEL,Jan2024,2024-01-12T23:00:00Z,2024-01-12
WEL,2024-01-12,24,4.7,93.2,0,123.4,780.5,713.1,WEL,Jan2024,2024-01-13T00:00:00Z,2024-01-13
WEL,2024-01-13,1,4.6,93,0,98.2,780.3,711.2,WEL,Jan2024,2024-01-13T01:00:00Z,2024-01-13
WEL,2024-01-13,2,4.6,93,0.8,63.3,780.6,708.5,WEL,Jan2024,2024-01-13T02:00:00Z,2024-01-13
WEL,2024-01-13,3,4.4,92.9,6.8,83.6,780.4,709.3,WEL,Jan2024,2024-01-13T03:00:00Z,2024-01-13
WEL,2024-01-13,4,4.4,92.9,0,78.4,780.6,709.4,WEL,Jan2024,2024-01-13T04:00:00Z,2024-01-13
WEL,2024-01-13,5,4.3,93,0,99.4,780,711.7,WEL,Jan2024,2024-01-13T05:00:00Z,2024-01-13
WEL,2024-01-13,6,4.2,93,0,108.6,780.6,711.4,WEL,Jan2024,2024-01-13T06:00:00Z,2024-01-13
WEL,2024-01-13,7,4.2,92.9,0,105.8,780,711.7,WEL,Jan2024,2024-01-13T07:00:00Z,2024-01-13
WEL,2024-01-13,8,4.1,92.9,0,109.1,779.8,712.2,WEL,Jan2024,2024-01-13T08:00:00Z,2024-01-13
WEL,2024-01-13,9,4,92.9,0,110.9,779.8,712.4,WEL,Jan2024,2024-01-13T09:00:00Z,2024-01-13
WEL,2024-01-13,10,4,93.1,0,122.2,779.6,713.6,WEL,Jan2024,2024-01-13T10:00:00Z,2024-01-13
WEL,2024-01-13,11,4,93.3,0,110.2,780.1,711.9,WEL,Jan2024,2024-01-13T11:00:00Z,2024-01-13
WEL,2024-01-13,12,4,93.6,0,109,779.9,712.2,WEL,Jan2024,2024-01-13T12:00:00Z,2024-01-13
WEL,2024-01-13,13,4,93.8,0,111.8,780.4,712.4,WEL,Jan2024,2024-01-13T13:00:00Z,2024-01-13
WEL,2024-01-13,14,4,93.9,2.1,114.1,780.7,712.7,WEL,Jan2024,2024-01-13T14:00:00Z,2024-01-13
WEL,2024-01-13,15,4.1,94,4.7,120,780.7,712.5,WEL,Jan2024,2024-01-13T15:00:00Z,2024-01-13
WEL,2024-01-13,16,4.1,94,2.2,138.7,780,715.1,WEL,Jan2024,2024-01-13T16:00:00Z,2024-01-13
WEL,2024-01-13,17,4.2,94.2,0.2,158.9,780.1,715.7,WEL,Jan2024,2024-01-13T17:00:00Z,2024-01-13
WEL,2024-01-13,18,4.3,94.2,0,159.6,779.7,715.9,WEL,Jan2024,2024-01-13T18:00:00Z,2024-01-13
WEL,2024-01-13,19,4.4,94.2,0,163.5,779.7,715.8,WEL,Jan2024,2024-01-13T19:00:00Z,2024-01-13
WEL,2024-01-13,20,4.4,94.2,0,146.6,779.6,715,WEL,Jan2024,2024-01-13T20:00:00Z,2024-01-13
WEL,2024-01-13,21,4.3,94,0,164.7,779.2,716,WEL,Jan2024,2024-01-13T21:00:00Z,2024-01-13
WEL,2024-01-13,22,4.4,94,0,160.1,779.6,715.1,WEL,Jan2024,2024-01-13T22:00:00Z,2024-01-13
WEL,2024-01-13,23,4.4,93.9,0,152.2,778.6,715.4,WEL,Jan2024,2024-01-13T23:00:00Z,2024-01-13
WEL,2024-01-13,24,4.4,93.9,0,143,778.1,714.9,WEL,Jan2024,2024-01-14T00:00:00Z,2024-01-14
WEL,2024-01-14,1,4.3,93.8,0,92.1,778.6,710.6,WEL,Jan2024,2024-01-14T01:00:00Z,2024-01-14
WEL,2024-01-14,2,4.3,93.6,0,70.9,778.1,708.7,WEL,Jan2024,2024-01-14T02:00:00Z,2024-01-14
WEL,2024-01-14,3,4.3,93.6,0,76.5,778.2,709.8,WEL,Jan2024,2024-01-14T03:00:00Z,2024-01-14
WEL,2024-01-14,4,4.3,93.5,0,27.2,778.9,705.5,WEL,Jan2024,2024-01-14T04:00:00Z,2024-01-14
WEL,2024-01-14,5,4.2,93.4,0,37.1,778.4,706.2,WEL,Jan2024,2024-01-14T05:00:00Z,2024-01-14
WEL,2024-01-14,6,4.2,93.4,0,46.5,779.5,707,WEL,Jan2024,2024-01-14T06:00:00Z,2024-01-14
WEL,2024-01-14,7,4.3,93.3,0,55.7,779.3,706.5,WEL,Jan2024,2024-01-14T07:00:00Z,2024-01-14
WEL,2024-01-14,8,4.2,93.3,0,67.7,780.1,707.2,WEL,Jan2024,2024-01-14T08:00:00Z,2024-01-14
WEL,2024-01-14,9,4.2,93.3,0,117.2,779.4,711.6,WEL,Jan2024,2024-01-14T09:00:00Z,2024-01-14
WEL,2024-01-14,10,4.2,93.4,0,110,780,710.9,WEL,Jan2024,2024-01-14T10:00:00Z,2024-01-14
WEL,2024-01-14,11,4.3,93.4,0,128.6,779.3,712.2,WEL,Jan2024,2024-01-14T11:00:00Z,2024-01-14
WEL,2024-01-14,12,4.4,93.6,0,119.4,779.9,711.2,WEL,Jan2024,2024-01-14T12:00:00Z,2024-01-14
WEL,2024-01-14,13,4.4,93.6,0,120.7,779.5,712.2,WEL,Jan2024,2024-01-14T13:00:00Z,2024-01-14
WEL,2024-01-14,14,4.5,93.8,0,118.2,780.3,712.4,WEL,Jan2024,2024-01-14T14:00:00Z,2024-01-14
WEL,2024-01-14,15,4.5,93.9,0,114.1,780.1,711.8,WEL,Jan2024,2024-01-14T15:00:00Z,2024-01-14
WEL,2024-01-14,16,4.4,93.8,0,115.5,780,712.2,WEL,Jan2024,2024-01-14T16:00:00Z,2024-01-14
WEL,2024-01-14,17,4.4,93.5,0,125.7,779.6,713.9,WEL,Jan2024,2024-01-14T17:00:00Z,2024-01-14
WEL,2024-01-14,18,4.4,93.3,0,146.7,779.2,714.9,WEL,Jan2024,2024-01-14T18:00:00Z,2024-01-14
WEL,2024-01-14,19,4.4,93.1,0,144,779.1,714.2,WEL,Jan2024,2024-01-14T19:00:00Z,2024-01-14
WEL,2024-01-14,20,4.4,93,0,136.3,779.2,713.9,WEL,Jan2024,2024-01-14T20:00:00Z,2024-01-14
WEL,2024-01-14,21,4.3,92.9,0,112,779.1,712.1,WEL,Jan2024,2024-01-14T21:00:00Z,2024-01-14
WEL,2024-01-14,22,4.2,92.8,0,107.9,779,711.6,WEL,Jan2024,2024-01-14T22:00:00Z,2024-01-14
WEL,2024-01-14,23,4.2,92.8,0,83,779,709.2,WEL,Jan2024,2024-01-14T23:00:00Z,2024-01-14
WEL,2024-01-14,24,4.2,92.6,0,68.6,779.1,707.5,WEL,Jan2024,2024-01-15T00:00:00Z,2024-01-15
WEL,2024-01-15,1,4.1,92.5,0,52.9,779.2,707.2,WEL,Jan2024,2024-01-15T01:00:00Z,2024-01-15
WEL,2024-01-15,2,4.1,92.4,0,52.9,779,707.7,WEL,Jan2024,2024-01-15T02:00:00Z,2024-01-15
WEL,2024-01-15,3,4.1,92.4,0,55.9,779.2,707.9,WEL,Jan2024,2024-01-15T03:00:00Z,2024-01-15
WEL,2024-01-15,4,4.1,92.3,0,56.4,779.2,707.4,WEL,Jan2024,2024-01-15T04:00:00Z,2024-01-15
WEL,2024-01-15,5,4.1,92.3,0,54.6,779.4,707.3,WEL,Jan2024,2024-01-15T05:00:00Z,2024-01-15
WEL,2024-01-15,6,4,92.3,0,44,779.7,706,WEL,Jan2024,2024-01-15T06:00:00Z,2024-01-15
WEL,2024-01-15,7,4,92.3,0,55.3,779.6,707.8,WEL,Jan2024,2024-01-15T07:00:00Z,2024-01-15
WEL,2024-01-15,8,4,92.3,0,57.8,780.4,708.5,WEL,Jan2024,2024-01-15T08:00:00Z,2024-01-15
WEL,2024-01-15,9,4,92.3,0,103.7,780.1,710.6,WEL,Jan2024,2024-01-15T09:00:00Z,2024-01-15
WEL,2024-01-15,10,4,92.4,0,105.7,780.5,711.5,WEL,Jan2024,2024-01-15T10:00:00Z,2024-01-15
WEL,2024-01-15,11,4.1,92.5,0,113,779.9,711.8,WEL,Jan2024,2024-01-15T11:00:00Z,2024-01-15
WEL,2024-01-15,12,4.1,92.5,0,135.1,779.9,713.2,WEL,Jan2024,2024-01-15T12:00:00Z,2024-01-15
WEL,2024-01-15,13,4.1,92.9,0,115.8,779.6,712.4,WEL,Jan2024,2024-01-15T13:00:00Z,2024-01-15
WEL,2024-01-15,14,4.2,93,0,114.7,779.2,713.5,WEL,Jan2024,2024-01-15T14:00:00Z,2024-01-15
WEL,2024-01-15,15,4.2,93.2,0,120.4,779.6,713.2,WEL,Jan2024,2024-01-15T15:00:00Z,2024-01-15
WEL,2024-01-15,16,4.2,93.2,0,134.9,779.2,714.3,WEL,Jan2024,2024-01-15T16:00:00Z,2024-01-15
WEL,2024-01-15,17,4.2,93.2,0,115.7,779.3,713.4,WEL,Jan2024,2024-01-15T17:00:00Z,2024-01-15
WEL,2024-01-15,18,4.3,93.3,0,163.1,778.5,715.9,WEL,Jan2024,2024-01-15T18:00:00Z,2024-01-15
WEL,2024-01-15,19,4.2,93.3,0,162.6,778.3,716,WEL,Jan2024,2024-01-15T19:00:00Z,2024-01-15
WEL,2024-01-15,20,4.3,93.3,0,164.7,777.7,716,WEL,Jan2024,2024-01-15T20:00:00Z,2024-01-15
WEL,2024-01-15,21,4.2,93.3,0,113.7,777.9,712.8,WEL,Jan2024,2024-01-15T21:00:00Z,2024-01-15
WEL,2024-01-15,22,4.2,93.4,0,107.2,777.6,710.9,WEL,Jan2024,2024-01-15T22:00:00Z,2024-01-15
WEL,2024-01-15,23,4.2,93.4,0,55.1,778,707.6,WEL,Jan2024,2024-01-15T23:00:00Z,2024-01-15
WEL,2024-01-15,24,4.1,93.4,0,47.4,777.8,706.6,WEL,Jan2024,2024-01-16T00:00:00Z,2024-01-16
WEL,2024-01-16,1,4.1,93.3,0,47,778,706.6,WEL,Jan2024,2024-01-16T01:00:00Z,2024-01-16
WEL,2024-01-16,2,4.1,93.4,0,42.7,777.4,706.5,WEL,Jan2024,2024-01-16T02:00:00Z,2024-01-16
WEL,2024-01-16,3,4.1,93.4,0,42.3,777.6,706.4,WEL,Jan2024,2024-01-16T03:00:00Z,2024-01-16
WEL,2024-01-16,4,4.1,93.4,0,44.9,777.5,706.5,WEL,Jan2024,2024-01-16T04:00:00Z,2024-01-16
WEL,2024-01-16,5,4.1,93.5,0,38,777.6,706.9,WEL,Jan2024,2024-01-16T05:00:00Z,2024-01-16
WEL,2024-01-16,6,4,93.5,0,40.4,777.4,707.2,WEL,Jan2024,2024-01-16T06:00:00Z,2024-01-16
WEL,2024-01-16,7,4,93.5,0,48.2,777.6,708.6,WEL,Jan2024,2024-01-16T07:00:00Z,2024-01-16
WEL,2024-01-16,8,4,93.7,0,80.7,777.9,709.5,WEL,Jan2024,2024-01-16T08:00:00Z,2024-01-16
WEL,2024-01-16,9,4,93.7,0,46.6,778.3,706.8,WEL,Jan2024,2024-01-16T09:00:00Z,2024-01-16
WEL,2024-01-16,10,4,93.8,0,44.9,778.1,706.4,WEL,Jan2024,2024-01-16T10:00:00Z,2024-01-16
WEL,2024-01-16,11,4,93.9,0,54.4,779,706.8,WEL,Jan2024,2024-01-16T11:00:00Z,2024-01-16
WEL,2024-01-16,12,4,94,0,44.1,779.2,705.8,WEL,Jan2024,2024-01-16T12:00:00Z,2024-01-16
WEL,2024-01-16,13,4.1,94.1,0,37.3,780.2,705.4,WEL,Jan2024,2024-01-16T13:00:00Z,2024-01-16
WEL,2024-01-16,14,4.1,94.3,0,45.3,780.5,706.2,WEL,Jan2024,2024-01-16T14:00:00Z,2024-01-16
WEL,2024-01-16,15,4.1,94.5,0,90,780.5,710.1,WEL,Jan2024,2024-01-16T15:00:00Z,2024-01-16
WEL,2024-01-16,16,4.1,94.5,0,117.9,780.9,712.4,WEL,Jan2024,2024-01-16T16:00:00Z,2024-01-16
WEL,2024-01-16,17,4.1,94.7,0,131.7,780.2,714.1,WEL,Jan2024,2024-01-16T17:00:00Z,2024-01-16
WEL,2024-01-16,18,4.2,94.7,0,138.7,780.3,714,WEL,Jan2024,2024-01-16T18:00:00Z,2024-01-16
WEL,2024-01-16,19,4.2,94.8,0,124.3,780.1,713.1,WEL,Jan2024,2024-01-16T19:00:00Z,2024-01-16
WEL,2024-01-16,20,4.2,94.9,0,138.2,779.7,714.1,WEL,Jan2024,2024-01-16T20:00:00Z,2024-01-16
WEL,2024-01-16,21,4.3,94.9,0,130.4,779.8,713.4,WEL,Jan2024,2024-01-16T21:00:00Z,2024-01-16
WEL,2024-01-16,22,4.3,95,0,123.2,779.4,712.9,WEL,Jan2024,2024-01-16T22:00:00Z,2024-01-16
WEL,2024-01-16,23,4.3,95.2,0,101.7,779.5,711.4,WEL,Jan2024,2024-01-16T23:00:00Z,2024-01-16
WEL,2024-01-16,24,4.2,95.2,0,84.4,779,709,WEL,Jan2024,2024-01-17T00:00:00Z,2024-01-17
WEL,2024-01-17,1,4.2,95.3,0,61.7,778.7,708,WEL,Jan2024,2024-01-17T01:00:00Z,2024-01-17
WEL,2024-01-17,2,4.2,95.3,0,62.4,778.8,708.3,WEL,Jan2024,2024-01-17T02:00:00Z,2024-01-17
WEL,2024-01-17,3,4.2,95.3,0,46.7,778.7,707.3,WEL,Jan2024,2024-01-17T03:00:00Z,2024-01-17
WEL,2024-01-17,4,4.2,95.3,0,46.7,778.7,706.8,WEL,Jan2024,2024-01-17T04:00:00Z,2024-01-17
WEL,2024-01-17,5,4.2,95.4,0,46.7,778.8,707.1,WEL,Jan2024,2024-01-17T05:00:00Z,2024-01-17
WEL,2024-01-17,6,4.2,95.5,0,47.5,778.3,708,WEL,Jan2024,2024-01-17T06:00:00Z,2024-01-17
WEL,2024-01-17,7,4.1,95.5,0,135.2,777.2,713.9,WEL,Jan2024,2024-01-17T07:00:00Z,2024-01-17
WEL,2024-01-17,8,4.1,95.5,0,88.8,777.5,711,WEL,Jan2024,2024-01-17T08:00:00Z,2024-01-17
WEL,2024-01-17,9,4.1,95.7,0,115.1,776.5,712.2,WEL,Jan2024,2024-01-17T09:00:00Z,2024-01-17
WEL,2024-01-17,10,4.2,95.7,0,125.9,776.4,713.4,WEL,Jan2024,2024-01-17T10:00:00Z,2024-01-17
WEL,2024-01-17,11,4.2,95.7,0,141.4,775.7,714,WEL,Jan2024,2024-01-17T11:00:00Z,2024-01-17
WEL,2024-01-17,12,4.3,95.8,0,158.3,775.2,714.6,WEL,Jan2024,2024-01-17T12:00:00Z,2024-01-17
WEL,2024-01-17,13,4.3,95.9,0,120.5,775,713.3,WEL,Jan2024,2024-01-17T13:00:00Z,2024-01-17
WEL,2024-01-17,14,4.4,95.9,0,93.2,775.6,709.3,WEL,Jan2024,2024-01-17T14:00:00Z,2024-01-17
WEL,2024-01-17,15,4.4,95.9,0,49.6,776.1,706.3,WEL,Jan2024,2024-01-17T15:00:00Z,2024-01-17
WEL,2024-01-17,16,4.4,95.9,0,39.6,776.1,706.2,WEL,Jan2024,2024-01-17T16:00:00Z,2024-01-17
WEL,2024-01-17,17,4.5,95.5,0,46.4,776.7,707.5,WEL,Jan2024,2024-01-17T17:00:00Z,2024-01-17
WEL,2024-01-17,18,4.4,95.4,0,59.5,776.6,709.2,WEL,Jan2024,2024-01-17T18:00:00Z,2024-01-17
WEL,2024-01-17,19,4.4,95.2,0,75.7,777,708.8,WEL,Jan2024,2024-01-17T19:00:00Z,2024-01-17
WEL,2024-01-17,20,4.4,95,0,57.9,777.4,706.3,WEL,Jan2024,2024-01-17T20:00:00Z,2024-01-17
WEL,2024-01-17,21,4.5,94.8,0,40.8,777.6,705.1,WEL,Jan2024,2024-01-17T21:00:00Z,2024-01-17
WEL,2024-01-17,22,4.5,94.6,0,39.8,778.3,705.2,WEL,Jan2024,2024-01-17T22:00:00Z,2024-01-17
WEL,2024-01-17,23,4.6,94.3,0,52.9,778,705.8,WEL,Jan2024,2024-01-17T23:00:00Z,2024-01-17
WEL,2024-01-17,24,4.5,94.1,0,34.8,778.3,705.1,WEL,Jan2024,2024-01-18T00:00:00Z,2024-01-18
WEL,2024-01-18,1,4.5,94,0,34,778.2,705.4,WEL,Jan2024,2024-01-18T01:00:00Z,2024-01-18
WEL,2024-01-18,2,4.4,93.9,0,33,778.6,706.2,WEL,Jan2024,2024-01-18T02:00:00Z,2024-01-18
WEL,2024-01-18,3,4.4,93.8,0,41.5,778.2,706.7,WEL,Jan2024,2024-01-18T03:00:00Z,2024-01-18
WEL,2024-01-18,4,4.4,93.6,0,42.7,778.7,706.5,WEL,Jan2024,2024-01-18T04:00:00Z,2024-01-18
WEL,2024-01-18,5,4.4,93.6,0,45.2,778.4,706.8,WEL,Jan2024,2024-01-18T05:00:00Z,2024-01-18
WEL,2024-01-18,6,4.4,93.5,0,44.3,778.8,707,WEL,Jan2024,2024-01-18T06:00:00Z,2024-01-18
WEL,2024-01-18,7,4.4,93.4,0,36.7,778.7,707,WEL,Jan2024,2024-01-18T07:00:00Z,2024-01-18
WEL,2024-01-18,8,4.4,93.2,0,43.1,778.7,707.2,WEL,Jan2024,2024-01-18T08:00:00Z,2024-01-18
WEL,2024-01-18,9,4.4,93.1,0,60.2,779,708.1,WEL,Jan2024,2024-01-18T09:00:00Z,2024-01-18
WEL,2024-01-18,10,4.4,93.1,0,67,779,708.1,WEL,Jan2024,2024-01-18T10:00:00Z,2024-01-18
WEL,2024-01-18,11,4.4,93.1,0,63.6,779.2,707.9,WEL,Jan2024,2024-01-18T11:00:00Z,2024-01-18
WEL,2024-01-18,12,4.4,93.1,0,65.5,779.4,708,WEL,Jan2024,2024-01-18T12:00:00Z,2024-01-18
WEL,2024-01-18,13,4.4,93.1,0,65,779.7,707.9,WEL,Jan2024,2024-01-18T13:00:00Z,2024-01-18
WEL,2024-01-18,14,4.4,93.1,0,54.6,779.9,707.4,WEL,Jan2024,2024-01-18T14:00:00Z,2024-01-18
