Tag Code,Mark Site Name,Mark Date MMDDYYYY,Release Site Name,Release Date MMDDYYYY,Species Code,Species Name,Rear Type Code,Rear Type Name,Mark Count
3D9.1BF2011E3B,NASONC - Nason Creek (tributary to Wenatchee River),4/3/2006,NASONC - Nason Creek (tributary to Wenatchee River),4/4/2006,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1BF201A1D0,ENTIAR - Entiat River,4/25/2006,ENTIAR - Entiat River,4/26/2006,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1BF201A551,ENTIAR - Entiat River,4/20/2006,ENTIAR - Entiat River,4/21/2006,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1BF201C3E5,ENTIAR - Entiat River,4/15/2006,ENTIAR - Entiat River,4/16/2006,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1BF201D559,ENTIAR - Entiat River,9/21/2006,ENTIAR - Entiat River,9/22/2006,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1BF201FC03,ENTIAR - Entiat River,4/21/2006,ENTIAR - Entiat River,4/23/2006,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1BF206F688,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF206FDF3,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20706AC,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20706F2,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF207158C,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF2071810,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20720FE,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF2072156,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20725C2,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20731C8,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF2073BCD,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF2074F03,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF207531D,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF2075854,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF2075984,EBNK - East Bank Hatchery,9/14/2004,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20762BB,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20767A7,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF2077179,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF2077B58,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF207B979,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF207BAE8,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF208847C,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF208959D,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF208A206,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF208A34D,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF208A969,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF208AB47,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF208BADB,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF208BC86,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF208CF7B,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF209046D,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF2091BC7,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20922E2,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF209233A,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF2092587,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF209A18C,EBNK - East Bank Hatchery,9/13/2004,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF209C473,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF209E2C6,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF209E950,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20A0498,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20A0556,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20A0629,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20A1104,EBNK - East Bank Hatchery,9/13/2004,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20A1347,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20A1505,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20A1F51,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20A30CE,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20A4B17,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20A545B,EBNK - East Bank Hatchery,9/13/2004,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20AB397,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20ABE3D,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20AEC5A,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20AFC94,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20B0DFC,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20B7756,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20BC497,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20BD404,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20BDB85,EBNK - East Bank Hatchery,9/14/2004,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20BF610,EBNK - East Bank Hatchery,5/5/2005,WENATR - Wenatchee River,5/5/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF20D5828,CHEL - Chelan PUD Hatchery,5/4/2005,NASONC - Nason Creek (tributary to Wenatchee River),5/4/2005,3,Steelhead,H,Hatchery Reared,1
3D9.1BF256EE2D,EBNK - East Bank Hatchery,5/3/2010,NASONC - Nason Creek (tributary to Wenatchee River),5/3/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1BF25D4AA0,WENATT - Wenatchee River trap at West Monitor Bridge,3/15/2007,WENATT - Wenatchee River trap at West Monitor Bridge,3/16/2007,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1BF25E4AEE,ENTIAR - Entiat River,8/17/2007,MADRVR - Mad River (Entiat River watershed),8/17/2007,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1BF25FEB8A,ENTIAR - Entiat River,4/19/2007,ENTIAR - Entiat River,4/19/2007,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1BF25FEF5C,ENTIAR - Entiat River,4/24/2007,ENTIAR - Entiat River,4/25/2007,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1BF26002A8,ENTIAR - Entiat River,4/29/2007,ENTIAR - Entiat River,5/1/2007,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1BF2604717,ENTIAR - Entiat River,9/12/2007,MADRVR - Mad River (Entiat River watershed),9/12/2007,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1BF26DA167,WENATR - Wenatchee River,10/16/2007,WENATR - Wenatchee River,10/16/2007,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1BF26DADEC,WENATR - Wenatchee River,9/26/2007,WENATR - Wenatchee River,9/26/2007,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1BF26DB858,NASONC - Nason Creek (tributary to Wenatchee River),7/30/2007,NASONC - Nason Creek (tributary to Wenatchee River),7/30/2007,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1BF26DBC89,MADRVR - Mad River (Entiat River watershed),7/6/2007,MADRVR - Mad River (Entiat River watershed),7/6/2007,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1BF26DDC22,WENATR - Wenatchee River,9/24/2007,WENATR - Wenatchee River,9/24/2007,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C3232BC,ENTIAR - Entiat River,8/24/2007,ENTIAR - Entiat River,8/25/2007,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C3DC718,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C3DCA91,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/6/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C3DCB82,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C3DD202,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C3DD368,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C3E43CB,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C3FCF03,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C3FD865,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C40648B,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4293CF,ENTIAR - Entiat River,5/5/2008,ENTIAR - Entiat River,5/5/2008,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C42959D,ENTIAR - Entiat River,5/6/2008,ENTIAR - Entiat River,5/6/2008,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C42A0CD,ENTIAR - Entiat River,5/6/2008,ENTIAR - Entiat River,5/6/2008,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C42CD6A,ENTIAR - Entiat River,5/7/2008,ENTIAR - Entiat River,5/8/2008,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C42DC73,ENTIAR - Entiat River,5/2/2008,ENTIAR - Entiat River,5/2/2008,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C433C76,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C433E85,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4346F3,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/6/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4348E5,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C43577C,ENTIAR - Entiat River,4/15/2008,ENTIAR - Entiat River,4/16/2008,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C4478BF,ENTIAR - Entiat River,5/1/2008,ENTIAR - Entiat River,5/1/2008,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C448869,ENTIAR - Entiat River,4/17/2008,ENTIAR - Entiat River,4/18/2008,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C44A0C0,ENTIAR - Entiat River,4/14/2008,ENTIAR - Entiat River,4/15/2008,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C44AC6A,ENTIAR - Entiat River,4/16/2008,ENTIAR - Entiat River,4/17/2008,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C44DEA6,ENTIAR - Entiat River,5/3/2008,ENTIAR - Entiat River,5/5/2008,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C44E0B5,ENTIAR - Entiat River,5/2/2008,ENTIAR - Entiat River,5/2/2008,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C44E6E6,ENTIAR - Entiat River,5/1/2008,ENTIAR - Entiat River,5/2/2008,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C452C6C,ENTIAR - Entiat River,4/14/2008,ENTIAR - Entiat River,4/15/2008,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C454CF4,ENTIAR - Entiat River,4/15/2008,ENTIAR - Entiat River,4/16/2008,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C456413,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C456B0A,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C457DCA,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C458181,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C458337,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C458392,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4591DA,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4592CF,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C459E35,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C45A1D6,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C45A84F,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C45BBCB,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C45BCFD,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C45CA5F,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C45D672,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C46020C,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C46396C,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C467685,ENTIAR - Entiat River,5/1/2008,ENTIAR - Entiat River,5/1/2008,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C46887F,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4695D0,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4696AD,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C46C2C9,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C46E113,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C46E364,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C46E38F,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C46E701,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C46E7BE,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C46E88B,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C472E3E,ENTIAR - Entiat River,5/7/2008,ENTIAR - Entiat River,5/8/2008,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C47DD13,ENTIAR - Entiat River,4/15/2008,ENTIAR - Entiat River,4/16/2008,3,Steelhead,W,Wild Fish or Natural Production,1
3D9.1C2C483E18,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C483E98,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C485A22,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C487C67,WENATR - Wenatchee River,7/2/2010,WENATR - Wenatchee River,8/5/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4882B3,WENATR - Wenatchee River,7/2/2010,WENATR - Wenatchee River,8/12/2010,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C48983E,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C48AAB9,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4F80F4,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4F85FA,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4F870E,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4F8816,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4F89C3,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4F8AD8,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4F8B93,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4F8BE4,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4F9013,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4F90D9,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4F9E01,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4FA77A,TURO - Turtle Rock Pond,5/8/2008,WENATR - Wenatchee River,5/8/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4FAAD1,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4FAFCE,TURO - Turtle Rock Pond,5/6/2008,WENATR - Wenatchee River,5/6/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4FB1AA,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4FBA03,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4FBAE4,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4FBD3B,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4FBDA7,EBNK - East Bank Hatchery,9/4/2007,WENATR - Wenatchee River,5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4FBDE0,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4FBEAD,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4FBF55,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
3D9.1C2C4FBFBB,TURO - Turtle Rock Pond,5/5/2008,NASONC - Nason Creek (tributary to Wenatchee River),5/5/2008,3,Steelhead,H,Hatchery Reared,1
